"split","scene_name","sample_token","image_path","annotation_token","class_id","class_name","source_category","visibility_token","center_x_m","center_y_m","center_z_m","distance_m","within_10m","bbox_x1","bbox_y1","bbox_x2","bbox_y2","label_provenance"
"val","scene-0103","6832e717621341568c759151b5974512","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151606512404.jpg","73a073b74d9b4f15b63f242a7550025f","2","car","vehicle.car","4","-0.8369","-0.8644","59.9004","59.9124","0","784.43","435.24","831.93","469.87","official_3d_box_projected_to_cam_front"
"val","scene-0103","6832e717621341568c759151b5974512","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151606512404.jpg","27984b3a2cd54b09b8623c731b4e5d5a","0","person","human.pedestrian.adult","4","11.5985","-0.6437","50.1757","51.5029","0","1107.14","431.21","1125.14","476.87","official_3d_box_projected_to_cam_front"
"val","scene-0103","c59e60042a8643e899008da2e446acca","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151607012404.jpg","a151ec2a29ac4f57a8f986cf4987d1e0","2","car","vehicle.car","4","2.5842","0.0940","40.2989","40.3818","0","874.60","448.87","942.01","499.86","official_3d_box_projected_to_cam_front"
"val","scene-0103","c59e60042a8643e899008da2e446acca","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151607012404.jpg","464ce24af42f4ae195f468c15fedd859","0","person","human.pedestrian.child","4","-11.4277","0.9069","26.2237","28.6199","0","261.18","480.48","299.72","546.74","official_3d_box_projected_to_cam_front"
"val","scene-0103","c59e60042a8643e899008da2e446acca","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151607012404.jpg","0a404a3e701d4d68aec31361b1123b09","2","car","vehicle.car","4","-3.2173","0.7447","12.6721","13.0953","0","313.07","461.28","646.32","659.81","official_3d_box_projected_to_cam_front"
"val","scene-0103","c59e60042a8643e899008da2e446acca","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151607012404.jpg","b46e224e9c0b471995015be747320ddf","8","obstacle","movable_object.trafficcone","4","7.1424","0.4055","32.9963","33.7629","0","1090.65","470.61","1104.96","500.28","official_3d_box_projected_to_cam_front"
"val","scene-0103","c59e60042a8643e899008da2e446acca","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151607012404.jpg","fbd6ec15643849c8ada24298d293a627","0","person","human.pedestrian.adult","4","-12.0314","0.6468","26.4287","29.0456","0","232.81","459.56","279.11","542.69","official_3d_box_projected_to_cam_front"
"val","scene-0103","c59e60042a8643e899008da2e446acca","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151607012404.jpg","405f49497dd34ab4860a4661ccb6ee83","2","car","vehicle.car","4","8.1283","-0.6989","67.3785","67.8706","0","961.50","441.85","994.83","472.77","official_3d_box_projected_to_cam_front"
"val","scene-0103","c59e60042a8643e899008da2e446acca","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151607012404.jpg","bd3d428018d4436597356ff40ec6be30","2","car","vehicle.car","2","-7.3103","0.2268","50.7509","51.2752","0","610.08","454.46","679.04","498.69","official_3d_box_projected_to_cam_front"
"val","scene-0103","c59e60042a8643e899008da2e446acca","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151607012404.jpg","1c006faefc02456eb95edfaeecbf11ec","8","obstacle","static_object.bicycle_rack","3","-5.9350","-0.1218","68.7208","68.9767","0","682.42","453.74","747.54","485.06","official_3d_box_projected_to_cam_front"
"val","scene-0103","c59e60042a8643e899008da2e446acca","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151607012404.jpg","82758f2456bd43719c30a205b81350fd","2","car","vehicle.car","4","5.5599","0.1515","35.8669","36.2956","0","977.73","447.61","1069.96","506.84","official_3d_box_projected_to_cam_front"
"val","scene-0103","c59e60042a8643e899008da2e446acca","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151607012404.jpg","db637b1698414a52a4a99ad6139881fd","0","person","human.pedestrian.adult","4","9.9233","-0.2921","29.7398","31.3531","0","1223.43","418.23","1266.39","497.39","official_3d_box_projected_to_cam_front"
"val","scene-0103","c59e60042a8643e899008da2e446acca","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151607012404.jpg","1e7435fc1bd9439d977db7ce94ba7399","0","person","human.pedestrian.adult","4","10.7216","-0.3873","47.6456","48.8386","0","1098.66","436.61","1118.48","483.17","official_3d_box_projected_to_cam_front"
"val","scene-0103","c59e60042a8643e899008da2e446acca","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151607012404.jpg","55797062817f4891b917b97cb37f2271","2","car","vehicle.car","4","-2.2397","-0.1446","53.2094","53.2567","0","745.25","447.78","800.09","487.06","official_3d_box_projected_to_cam_front"
"val","scene-0103","c59e60042a8643e899008da2e446acca","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151607012404.jpg","985034d24f5448888e16b453587af111","0","person","human.pedestrian.adult","4","10.2846","-0.1995","45.4203","46.5706","0","1099.81","439.40","1120.91","489.88","official_3d_box_projected_to_cam_front"
"val","scene-0103","fa65a298c01f44e7a182bbf9e5fe3697","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151607512404.jpg","9064149f6ee0412c8db4ff1880da1de8","2","car","vehicle.car","4","2.0947","0.9092","40.8266","40.8904","0","857.96","474.60","923.93","523.97","official_3d_box_projected_to_cam_front"
"val","scene-0103","fa65a298c01f44e7a182bbf9e5fe3697","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151607512404.jpg","f1db77b4201f4d959c031a8e2d5cd99e","0","person","human.pedestrian.child","4","-11.8402","1.3424","22.2707","25.2582","0","137.12","506.99","183.42","584.90","official_3d_box_projected_to_cam_front"
"val","scene-0103","fa65a298c01f44e7a182bbf9e5fe3697","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151607512404.jpg","5f4484af4cbd46048bbef20e31046a7a","2","car","vehicle.car","4","-7.7662","1.0562","32.4941","33.4260","0","423.61","476.97","631.17","548.16","official_3d_box_projected_to_cam_front"
"val","scene-0103","fa65a298c01f44e7a182bbf9e5fe3697","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151607512404.jpg","d40f5a7474b14b66bedd6b6b9ae61ee8","2","car","vehicle.car","4","-3.7608","0.8217","3.1122","4.9502","1","0.00","477.86","176.89","900.00","official_3d_box_projected_to_cam_front"
"val","scene-0103","fa65a298c01f44e7a182bbf9e5fe3697","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151607512404.jpg","3c47d845451043a2972d59f1d16837d4","2","car","vehicle.car","4","-7.1713","1.1171","16.1977","17.7494","0","79.64","493.31","415.06","641.17","official_3d_box_projected_to_cam_front"
"val","scene-0103","fa65a298c01f44e7a182bbf9e5fe3697","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151607512404.jpg","fda8fd389124485cb4f37498f408e633","8","obstacle","movable_object.trafficcone","4","6.6177","1.1750","28.6245","29.4029","0","1107.97","504.41","1124.57","538.60","official_3d_box_projected_to_cam_front"
"val","scene-0103","fa65a298c01f44e7a182bbf9e5fe3697","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151607512404.jpg","942dc8cd470f448daa7210d45a817261","0","person","human.pedestrian.adult","4","-12.4259","1.2044","22.4484","25.6862","0","104.67","488.98","160.76","586.83","official_3d_box_projected_to_cam_front"
"val","scene-0103","fa65a298c01f44e7a182bbf9e5fe3697","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151607512404.jpg","9cdf36c9712f48adaf40d57379c059ab","2","car","vehicle.car","4","7.1511","0.7983","63.1168","63.5256","0","951.19","469.85","986.89","502.55","official_3d_box_projected_to_cam_front"
"val","scene-0103","fa65a298c01f44e7a182bbf9e5fe3697","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151607512404.jpg","cf3dea6cb2d549b397ede7d5cfbc6fa6","8","obstacle","static_object.bicycle_rack","2","-6.9406","1.2065","64.1735","64.5590","0","651.10","478.96","723.02","511.80","official_3d_box_projected_to_cam_front"
"val","scene-0103","fa65a298c01f44e7a182bbf9e5fe3697","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151607512404.jpg","9d8951588b9545cba8073089e4faea4e","2","car","vehicle.car","4","5.0096","0.9704","31.4701","31.8811","0","976.11","477.31","1084.08","545.06","official_3d_box_projected_to_cam_front"
"val","scene-0103","fa65a298c01f44e7a182bbf9e5fe3697","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151607512404.jpg","41fe28cb17634ac9902589291a078629","0","person","human.pedestrian.adult","4","9.4618","0.4913","26.0964","27.7631","0","1256.28","448.88","1306.18","538.89","official_3d_box_projected_to_cam_front"
"val","scene-0103","fa65a298c01f44e7a182bbf9e5fe3697","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151607512404.jpg","7404349f36454d078a17c73b06b57e81","2","car","vehicle.car","4","-3.0992","0.9600","46.4965","46.6095","0","709.38","474.66","773.62","519.24","official_3d_box_projected_to_cam_front"
"val","scene-0103","fa65a298c01f44e7a182bbf9e5fe3697","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151607512404.jpg","ad52f31075c54d6cbaee41665e18d60f","0","person","human.pedestrian.adult","4","9.4391","0.8995","40.4045","41.5021","0","1107.13","469.81","1131.66","526.41","official_3d_box_projected_to_cam_front"
"val","scene-0103","a98fba72bde9433fb882032d18aedb2e","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151608012404.jpg","53d24fa7e25d4dc2a36882a14f7df71c","2","car","vehicle.car","4","1.9484","1.0827","41.2985","41.3586","0","854.70","480.12","919.52","528.27","official_3d_box_projected_to_cam_front"
"val","scene-0103","a98fba72bde9433fb882032d18aedb2e","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151608012404.jpg","7db76c872ec9407daf0aeb2a26cd5a34","2","car","vehicle.car","4","-7.4391","1.0647","28.1428","29.1289","0","373.20","479.27","616.59","560.74","official_3d_box_projected_to_cam_front"
"val","scene-0103","a98fba72bde9433fb882032d18aedb2e","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151608012404.jpg","5c1ca91d78c44b5daedf9e9d44baaa44","2","car","vehicle.car","4","-7.3235","1.0591","11.6847","13.8307","0","0.00","497.41","268.00","713.88","official_3d_box_projected_to_cam_front"
"val","scene-0103","a98fba72bde9433fb882032d18aedb2e","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151608012404.jpg","5abfdf87b4ed441eb9534052236f7945","8","obstacle","movable_object.trafficcone","4","6.4136","1.3232","24.1586","25.0305","0","1149.23","518.46","1169.27","559.01","official_3d_box_projected_to_cam_front"
"val","scene-0103","a98fba72bde9433fb882032d18aedb2e","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151608012404.jpg","6b27191575344989a2636fc3423ed673","2","car","vehicle.car","4","6.8042","1.0841","58.7381","59.1409","0","952.97","476.02","991.64","510.99","official_3d_box_projected_to_cam_front"
"val","scene-0103","a98fba72bde9433fb882032d18aedb2e","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151608012404.jpg","95e1c3fb3571461ab67ed1222be02268","2","car","vehicle.car","4","4.8052","1.1030","26.9917","27.4383","0","989.98","484.90","1120.78","564.52","official_3d_box_projected_to_cam_front"
"val","scene-0103","a98fba72bde9433fb882032d18aedb2e","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151608012404.jpg","5ead4655f99745c6b21df75b0f68f3e3","0","person","human.pedestrian.adult","4","9.2814","0.6769","22.3214","24.1837","0","1317.98","455.88","1378.22","561.12","official_3d_box_projected_to_cam_front"
"val","scene-0103","a98fba72bde9433fb882032d18aedb2e","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151608012404.jpg","e91ad7d80cfe4b0faa557859240c945b","0","person","human.pedestrian.adult","4","9.6723","0.9973","40.4582","41.6102","0","1114.69","473.75","1137.70","528.36","official_3d_box_projected_to_cam_front"
"val","scene-0103","a98fba72bde9433fb882032d18aedb2e","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151608012404.jpg","89b0ec9de2b54a99b5b1d741699daa85","2","car","vehicle.car","4","-3.4370","1.1026","39.7694","39.9328","0","677.26","480.23","754.91","532.21","official_3d_box_projected_to_cam_front"
"val","scene-0103","b6b0d9f2f2e14a3aaa2c8aedeb1edb69","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151608512404.jpg","a62c4ab0cca142ebafb73b96a173743e","2","car","vehicle.car","4","2.1121","0.6284","41.4937","41.5522","0","859.41","466.05","924.23","514.35","official_3d_box_projected_to_cam_front"
"val","scene-0103","b6b0d9f2f2e14a3aaa2c8aedeb1edb69","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151608512404.jpg","9358fa536f5647138a7682903e5237d7","2","car","vehicle.car","4","-7.0993","0.8205","23.8842","24.9305","0","308.39","467.13","595.66","565.59","official_3d_box_projected_to_cam_front"
"val","scene-0103","b6b0d9f2f2e14a3aaa2c8aedeb1edb69","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151608512404.jpg","14b5b89c50814ec898e99c49783b99e4","2","car","vehicle.car","4","-14.3908","1.2583","22.1775","26.4673","0","0.00","490.16","163.82","597.91","official_3d_box_projected_to_cam_front"
"val","scene-0103","b6b0d9f2f2e14a3aaa2c8aedeb1edb69","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151608512404.jpg","db0fff6ad52a4301815ae04cad2e26e7","2","car","vehicle.car","4","-7.3935","0.9591","7.3716","10.4845","0","0.00","493.00","11.13","900.00","official_3d_box_projected_to_cam_front"
"val","scene-0103","b6b0d9f2f2e14a3aaa2c8aedeb1edb69","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151608512404.jpg","45877b6841304067afb8c37cad143278","8","obstacle","movable_object.trafficcone","4","6.3817","1.0228","19.7285","20.7602","0","1219.03","510.19","1244.85","560.07","official_3d_box_projected_to_cam_front"
"val","scene-0103","b6b0d9f2f2e14a3aaa2c8aedeb1edb69","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151608512404.jpg","41b2b29efe8b4426957f6da8aa3673fb","2","car","vehicle.car","4","6.8721","0.4394","54.3031","54.7379","0","964.49","461.43","1007.18","499.61","official_3d_box_projected_to_cam_front"
"val","scene-0103","b6b0d9f2f2e14a3aaa2c8aedeb1edb69","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151608512404.jpg","2c7d6b506a1d4650bc9a5b987aeaa5c5","2","car","vehicle.car","4","4.7912","0.7677","22.5567","23.0727","0","1018.46","469.30","1184.37","566.19","official_3d_box_projected_to_cam_front"
"val","scene-0103","b6b0d9f2f2e14a3aaa2c8aedeb1edb69","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151608512404.jpg","e7eb537100ca44eeb05991a022a20f70","0","person","human.pedestrian.adult","4","9.2491","0.3977","18.5478","20.7298","0","1413.44","433.74","1490.97","561.18","official_3d_box_projected_to_cam_front"
"val","scene-0103","b6b0d9f2f2e14a3aaa2c8aedeb1edb69","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151608512404.jpg","84e2e012b5ab49c29d7a5b9d77624fa5","0","person","human.pedestrian.adult","4","9.6543","0.5087","36.8005","38.0492","0","1142.41","457.38","1168.34","517.58","official_3d_box_projected_to_cam_front"
"val","scene-0103","b6b0d9f2f2e14a3aaa2c8aedeb1edb69","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151608512404.jpg","f921fefa6d4d4bbd8389e3645b26d8a1","2","car","vehicle.car","4","-3.4533","0.7534","34.9249","35.1033","0","653.98","468.86","745.45","529.10","official_3d_box_projected_to_cam_front"
"val","scene-0103","b6b0d9f2f2e14a3aaa2c8aedeb1edb69","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151608512404.jpg","72b77818021d4ed2ba4a5b9b01eb7a92","0","person","human.pedestrian.adult","4","8.9324","0.7082","30.1081","31.4132","0","1180.16","461.73","1216.88","537.95","official_3d_box_projected_to_cam_front"
"val","scene-0103","796b1988dd254f74bf2fb19ba9c5b8c6","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151609012404.jpg","20337400bbce4d50a876b527ab00e387","2","car","vehicle.car","4","2.2715","-0.0446","43.5847","43.6439","0","862.33","446.36","924.19","492.71","official_3d_box_projected_to_cam_front"
"val","scene-0103","796b1988dd254f74bf2fb19ba9c5b8c6","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151609012404.jpg","607198a079d244a8b61f31dd0b38c8d2","2","car","vehicle.car","4","-6.7874","0.6095","20.0521","21.1785","0","217.10","452.01","568.26","572.82","official_3d_box_projected_to_cam_front"
"val","scene-0103","796b1988dd254f74bf2fb19ba9c5b8c6","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151609012404.jpg","1656ca721e2d4a5bbfe2ee72814a0315","2","car","vehicle.car","4","17.0353","-0.8063","55.3293","57.8981","0","1183.11","431.39","1243.61","471.85","official_3d_box_projected_to_cam_front"
"val","scene-0103","796b1988dd254f74bf2fb19ba9c5b8c6","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151609012404.jpg","d35edcb66d074b22978fde5c4f4e8216","2","car","vehicle.car","4","-14.3314","1.1316","18.2879","23.2619","0","0.00","484.14","36.30","619.85","official_3d_box_projected_to_cam_front"
"val","scene-0103","796b1988dd254f74bf2fb19ba9c5b8c6","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151609012404.jpg","63cfdd51aa3441f7828c2243cb517a9a","8","obstacle","movable_object.trafficcone","4","6.3196","0.7563","15.7758","17.0113","0","1311.44","499.00","1345.79","561.69","official_3d_box_projected_to_cam_front"
"val","scene-0103","796b1988dd254f74bf2fb19ba9c5b8c6","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151609012404.jpg","b2b520d39957447782cb5b1eee5a5fc7","2","car","vehicle.car","4","6.8470","-0.2412","50.3407","50.8048","0","974.29","443.54","1021.35","485.17","official_3d_box_projected_to_cam_front"
"val","scene-0103","796b1988dd254f74bf2fb19ba9c5b8c6","data/fcw/images/nuscenes_mini/val/n008-2018-08-01-15-16-36-0400__CAM_FRONT__1533151609012404.jpg","33f868e9bdeb4f59aa4a6688b886c752","2","car","vehicle.car","4","4.7304","0.4952","18.6531","19.2499","0","1050.35","449.74","1265.53","570.85","official_3d_box_projected_to_cam_front"
